country,year,uniqueid,bank_account,location_type,cellphone_access,household_size,age_of_respondent,gender_of_respondent,relationship_with_head,marital_status,education_level,job_type
0,2016,5035,0,2,1,10,26,0,1,0,2,5
0,2016,5036,0,1,1,4,25,0,1,0,0,2
0,2016,5037,0,1,1,4,38,0,1,0,2,1
0,2016,5038,0,1,1,7,63,1,0,0,1,2
0,2016,5039,0,1,1,3,28,0,1,0,0,2
0,2016,5040,0,1,1,9,43,1,0,0,0,1
0,2016,5041,0,1,0,5,30,0,1,0,0,1
0,2016,5042,0,1,0,5,50,0,1,0,1,2
0,2016,5043,0,1,0,3,75,0,1,0,0,3
0,2016,5044,0,1,1,5,29,0,1,0,0,2
0,2016,5046,0,1,1,3,65,0,0,2,1,2
0,2016,5047,1,2,1,6,35,1,0,0,0,1
0,2016,5048,0,2,1,5,20,0,5,1,0,1
0,2016,5049,0,1,1,10,48,1,0,0,4,2
0,2016,5050,0,1,0,7,35,1,0,0,1,2
0,2016,5051,0,1,1,2,29,0,0,1,0,1
0,2016,5052,1,1,1,8,46,1,0,0,0,0
0,2016,5053,0,1,1,7,44,1,0,0,0,2
0,2016,5054,0,1,1,4,47,0,0,3,2,1
0,2016,5055,0,1,1,4,34,0,0,3,1,1
0,2016,5057,0,1,1,1,51,0,0,2,0,1
0,2016,5058,0,1,1,4,28,0,1,0,0,2
0,2016,5059,0,1,1,3,26,0,1,0,2,2
0,2016,5060,0,1,0,2,28,0,2,3,0,2
0,2016,5061,0,1,0,5,37,1,0,0,0,2
0,2016,5062,0,1,1,3,26,1,0,0,0,5
0,2016,5063,0,1,1,3,25,1,0,0,0,2
0,2016,5064,0,1,1,3,58,0,0,2,1,2
0,2016,5065,0,1,0,4,31,0,0,3,1,1
0,2016,5066,0,1,1,7,47,0,1,0,0,2
0,2016,5068,1,1,1,5,43,0,1,0,2,0
0,2016,5069,0,1,1,2,33,0,3,1,1,1
0,2016,5070,0,1,1,4,16,1,2,1,2,2
0,2016,5071,0,1,1,6,37,0,1,0,2,0
0,2016,5072,0,1,1,4,34,0,1,0,1,2
0,2016,5073,0,2,1,8,21,1,3,1,2,7
0,2016,5074,0,1,1,5,41,0,0,2,0,2
0,2016,5075,0,1,1,6,53,0,1,0,1,1
0,2016,5076,0,1,0,5,32,1,0,0,1,1
0,2016,5077,0,2,1,6,36,0,1,0,1,0
0,2016,5079,0,1,1,5,38,0,1,0,0,2
0,2016,5080,0,1,1,5,47,0,1,0,1,2
0,2016,5081,0,1,0,2,63,0,0,3,1,2
0,2016,5082,0,1,1,2,24,0,2,1,2,3
0,2016,5083,0,2,1,4,28,0,1,0,0,3
0,2016,5084,0,2,0,1,18,1,0,1,0,3
0,2016,5085,0,1,1,7,47,1,0,0,1,2
0,2016,5086,0,1,1,2,30,1,0,0,1,1
0,2016,5087,0,2,1,7,42,1,0,0,0,0
0,2016,5088,0,1,1,3,27,0,0,2,0,2
0,2016,5090,0,1,0,5,29,0,1,0,0,1
0,2016,5091,0,1,0,2,75,0,0,2,1,5
0,2016,5092,0,1,1,3,54,1,0,0,1,2
0,2016,5093,0,1,1,5,40,0,1,0,0,1
0,2016,5094,0,1,1,4,19,1,2,1,2,3
0,2016,5095,1,1,1,10,47,1,0,0,1,2
0,2016,5096,0,1,1,6,42,1,0,0,0,1
0,2016,5097,0,1,1,3,53,0,0,2,0,1
0,2016,5098,0,1,1,3,21,0,2,1,2,2
0,2016,5099,0,1,0,1,75,0,0,2,1,8
0,2016,5101,1,2,1,7,45,1,0,0,0,2
0,2016,5102,0,1,1,9,19,0,2,1,0,2
0,2016,5103,0,1,1,4,40,0,1,0,0,2
0,2016,5104,0,1,0,4,31,0,1,0,0,2
0,2016,5105,0,1,1,8,55,1,0,0,0,2
0,2016,5106,0,1,1,2,63,0,0,2,1,3
0,2016,5107,0,1,0,4,43,0,1,0,0,2
0,2016,5108,0,1,1,3,26,0,0,1,0,1
0,2016,5109,0,1,1,7,37,0,1,0,0,1
0,2016,5110,0,1,1,7,40,0,1,0,0,2
0,2016,5113,0,1,1,5,49,0,0,3,0,2
0,2016,5114,1,2,1,5,30,1,0,0,2,2
0,2016,5115,0,1,1,7,48,1,0,0,1,2
0,2016,5116,0,1,1,3,27,0,0,0,0,5
0,2016,5117,0,1,1,6,34,0,1,0,0,2
0,2016,5118,0,1,1,5,56,0,1,0,0,0
0,2016,5119,0,1,1,3,73,0,0,2,1,2
0,2016,5120,0,1,1,3,39,0,2,3,0,1
0,2016,5121,1,1,1,4,46,1,0,0,0,2
0,2016,5122,0,1,1,6,33,0,0,2,0,2
0,2016,5124,0,1,0,3,49,0,0,2,1,1
0,2016,5125,1,2,1,4,21,1,3,1,2,0
0,2016,5126,0,1,1,6,34,0,0,2,1,1
0,2016,5127,0,1,1,10,38,0,1,0,0,2
0,2016,5128,0,1,1,3,35,0,0,1,0,2
0,2016,5129,0,1,1,4,21,1,2,1,2,3
0,2016,5130,1,1,1,5,31,1,2,1,0,1
0,2016,5131,1,1,1,5,38,1,0,0,0,2
0,2016,5132,1,1,1,1,42,1,0,1,2,9
0,2016,5133,0,1,1,4,26,0,1,0,1,2
0,2016,5135,0,1,1,8,38,0,1,0,0,2
0,2016,5136,0,1,1,6,48,0,1,0,0,1
0,2016,5137,1,1,1,5,51,0,1,0,2,1
0,2016,5138,0,1,1,8,36,0,1,0,0,1
0,2016,5139,0,1,1,6,38,0,1,0,0,2
0,2016,5140,0,1,1,7,35,0,0,0,1,1
0,2016,5141,0,1,1,6,24,0,2,1,2,4
0,2016,5142,0,1,1,8,35,1,0,0,0,1
0,2016,5143,0,1,1,3,28,1,2,1,2,1
0,2016,5144,0,1,1,8,35,0,1,0,0,2
0,2016,5146,0,1,0,4,37,0,0,1,0,9
0,2016,5147,0,1,1,4,31,1,0,0,1,2
0,2016,5148,1,1,1,4,39,1,0,0,3,7
0,2016,5149,1,2,1,2,23,1,2,1,2,9
0,2016,5150,0,1,1,5,32,0,1,0,0,1
0,2016,5151,0,1,1,8,45,0,1,0,0,1
0,2016,5152,0,1,1,2,24,1,0,1,0,1
0,2016,5153,0,2,1,4,41,0,0,2,3,2
0,2016,5154,1,1,1,7,35,1,1,0,2,9
0,2016,5155,0,1,0,5,39,0,1,0,0,2
0,2016,5157,0,1,1,2,50,0,0,2,1,2
0,2016,5158,0,1,0,3,34,1,0,2,0,2
0,2016,5159,0,1,0,4,30,0,1,0,1,3
0,2016,5160,0,2,1,2,17,1,5,1,2,1
0,2016,5161,0,1,1,3,24,1,0,0,0,2
0,2016,5162,0,1,1,2,53,0,1,0,0,2
0,2016,5163,0,1,1,6,45,1,0,0,4,2
0,2016,5164,0,1,1,4,26,0,1,0,0,3
0,2016,5165,0,1,1,2,73,0,0,2,0,2
0,2016,5166,0,1,1,6,20,0,4,1,2,3
0,2016,5168,0,1,1,7,24,1,2,1,2,2
0,2016,5169,0,1,1,3,17,0,2,1,0,2
0,2016,5170,0,1,0,1,71,0,0,3,1,3
0,2016,5171,0,1,1,5,45,1,0,0,4,2
0,2016,5172,0,1,0,2,55,1,0,0,1,2
0,2016,5173,0,1,1,4,26,0,1,0,0,2
0,2016,5174,0,1,1,2,20,0,1,0,2,2
0,2016,5175,0,1,1,5,34,1,0,0,0,2
0,2016,5176,0,1,0,4,56,0,0,3,1,2
0,2016,5177,0,2,1,5,36,1,0,0,0,2
0,2016,5179,0,1,0,6,33,0,1,0,2,2
0,2016,5180,0,1,1,5,24,1,2,1,2,2
0,2016,5181,1,2,1,4,36,1,0,0,3,5
0,2016,5182,0,1,1,6,33,1,0,0,2,3
0,2016,5183,0,1,1,6,40,1,0,0,0,1
0,2016,5184,0,1,1,4,27,1,0,0,0,1
0,2016,5185,0,1,1,5,35,0,0,0,0,2
0,2016,5186,0,2,0,3,22,0,1,0,2,4
0,2016,5187,0,1,1,5,23,0,2,1,0,2
0,2016,5188,0,1,1,6,48,1,0,0,1,1
0,2016,5190,0,1,1,6,32,1,0,0,0,2
0,2016,5191,0,2,0,4,30,1,0,0,0,1
0,2016,5192,0,1,1,6,44,1,0,0,0,2
0,2016,5193,0,1,1,10,17,0,3,1,4,1
0,2016,5194,0,1,1,5,35,1,0,0,0,2
0,2016,5195,0,1,0,6,35,0,0,3,0,2
0,2016,5196,0,1,0,6,31,0,1,0,0,2
0,2016,5197,0,1,1,3,55,0,0,2,1,2
0,2016,5198,0,1,1,6,59,1,1,0,0,2
0,2016,5199,0,1,1,3,36,1,0,0,0,2
0,2016,5201,0,2,1,2,45,1,0,0,1,4
0,2016,5202,0,1,1,9,45,1,0,0,1,2
0,2016,5203,0,1,0,4,23,1,2,1,0,2
0,2016,5204,0,1,0,7,19,1,2,1,0,3
0,2016,5205,0,1,1,2,78,0,0,2,1,3
0,2016,5206,0,1,1,3,22,0,1,0,0,1
0,2016,5207,0,1,1,3,44,0,0,3,0,0
0,2016,5208,0,1,1,2,17,0,2,1,2,2
0,2016,5209,1,2,1,5,53,0,1,0,0,0
0,2016,5210,0,2,1,5,17,0,2,1,2,3
0,2016,5212,1,1,1,2,83,0,0,0,0,3
0,2016,5213,1,2,1,2,32,0,0,1,3,7
0,2016,5214,0,1,1,4,29,1,0,0,0,2
0,2016,5215,0,1,1,3,26,1,0,0,0,1
0,2016,5216,1,1,1,5,45,0,0,0,2,4
0,2016,5217,0,1,1,6,43,1,0,0,0,2
0,2016,5218,0,1,0,5,32,0,1,0,0,1
0,2016,5219,0,1,1,8,45,0,1,0,1,2
0,2016,5220,0,1,0,3,64,0,0,2,1,1
0,2016,5221,0,1,0,5,43,1,0,0,1,1
0,2016,5224,0,1,1,5,37,0,0,2,0,2
0,2016,5225,0,2,1,7,16,0,2,1,2,2
0,2016,5226,0,1,0,6,59,0,0,2,1,2
0,2016,5227,0,1,1,4,79,1,0,0,1,1
0,2016,5228,0,1,1,3,50,0,0,3,1,1
0,2016,5229,0,2,1,3,66,0,0,2,1,2
0,2016,5230,0,2,0,2,75,0,0,2,1,1
0,2016,5231,0,1,0,3,43,0,0,3,0,2
0,2016,5232,0,1,1,5,34,0,1,0,0,2
0,2016,5233,0,1,1,5,35,1,0,0,0,1
0,2016,5235,0,1,1,7,22,0,2,1,2,3
0,2016,5236,0,2,1,7,35,1,0,0,0,4
0,2016,5237,0,1,1,4,19,0,2,1,0,1
0,2016,5238,0,1,1,3,35,0,1,0,0,4
0,2016,5239,0,1,1,3,29,1,0,0,0,1
0,2016,5240,0,1,1,1,77,0,0,2,1,3
0,2016,5241,1,1,1,8,37,1,0,0,2,0
0,2016,5242,0,1,0,5,33,0,0,0,0,2
0,2016,5243,0,1,0,5,41,0,1,0,0,2
0,2016,5244,0,1,1,6,55,1,0,0,0,2
0,2016,5246,0,2,1,6,35,1,0,0,0,1
0,2016,5247,0,1,1,6,53,0,0,0,0,5
0,2016,5248,0,1,1,1,47,0,0,2,0,2
0,2016,5249,0,1,0,3,18,0,0,1,2,3
0,2016,5250,0,1,0,4,48,0,0,2,1,1
0,2016,5251,0,1,1,4,37,0,1,0,0,0
0,2016,5252,0,1,1,4,40,0,1,0,3,1
0,2016,5253,0,1,1,6,40,1,0,0,0,2
0,2016,5254,0,2,1,4,44,0,1,0,1,1
0,2016,5255,0,1,1,5,20,0,2,1,0,1
0,2016,5257,0,1,1,2,77,0,0,2,1,2
0,2016,5258,0,1,1,4,55,0,1,0,1,2
0,2016,5259,0,1,1,7,48,1,0,0,0,1
0,2016,5260,0,1,1,5,17,1,3,1,2,3
0,2016,5261,0,1,1,5,35,0,1,0,0,2
0,2016,5262,0,1,1,3,33,0,0,3,0,4
0,2016,5263,0,2,1,4,60,0,0,2,1,3
0,2016,5264,0,1,1,3,25,1,0,0,0,2
0,2016,5265,0,1,1,4,26,1,0,0,0,0
0,2016,5266,0,2,1,5,52,1,0,2,0,1
0,2016,5268,0,1,1,5,51,0,1,0,1,1
0,2016,5269,0,1,1,3,25,0,0,1,2,2
0,2016,5270,0,1,1,5,35,1,0,0,1,2
0,2016,5271,0,1,0,4,71,0,0,2,1,2
0,2016,5272,0,1,1,3,63,0,0,2,1,2
0,2016,5273,0,1,1,2,52,0,0,2,0,0
0,2016,5274,0,1,1,3,28,0,1,0,2,2
0,2016,5275,0,1,1,7,45,0,0,2,0,0
0,2016,5276,0,1,1,6,18,0,2,1,0,4
0,2016,5277,1,2,1,4,34,1,0,3,2,1
0,2016,5279,0,1,1,6,65,0,0,3,1,2
0,2016,5280,0,1,1,3,29,0,0,3,0,2
0,2016,5281,0,1,1,6,38,0,1,0,0,1
0,2016,5282,0,1,1,4,67,0,1,0,1,3
0,2016,5283,0,1,0,4,33,0,0,0,0,0
0,2016,5284,0,1,1,4,21,1,2,1,2,0
0,2016,5285,0,1,1,11,18,0,2,1,2,2
0,2016,5286,0,2,1,4,23,1,2,1,2,0
0,2016,5287,0,1,1,2,55,0,0,2,0,2
0,2016,5288,0,1,1,5,37,0,1,0,0,2
0,2016,5290,1,1,1,1,38,1,0,1,0,1
0,2016,5291,0,2,1,4,41,0,1,0,2,3
0,2016,5292,0,2,1,6,30,0,2,1,0,0
0,2016,5293,0,2,1,10,23,0,5,1,0,1
0,2016,5294,0,1,1,3,36,0,1,0,0,1
0,2016,5295,0,1,1,9,16,0,2,1,0,2
0,2016,5296,1,1,1,4,51,1,0,0,0,2
0,2016,5297,0,2,0,3,90,0,0,0,1,3
0,2016,5298,0,1,0,1,50,0,0,0,0,4
0,2016,5299,0,1,1,2,24,0,1,0,0,2
0,2016,5301,0,1,1,3,34,0,0,2,0,2
0,2016,5302,0,1,0,3,23,0,1,0,0,2
0,2016,5303,0,1,1,6,36,1,0,0,0,1
0,2016,5304,0,1,1,3,57,0,1,0,1,1
0,2016,5305,0,1,1,5,35,1,0,0,0,1
0,2016,5306,0,1,1,7,36,0,1,0,0,2
0,2016,5307,0,1,1,8,38,0,1,0,0,2
0,2016,5308,0,1,1,7,38,0,0,3,1,2
0,2016,5309,0,1,1,5,36,0,1,0,0,1
0,2016,5310,0,2,1,7,18,0,5,1,0,1
0,2016,5312,0,2,1,7,44,1,0,0,0,1
0,2016,5313,0,1,1,8,42,0,1,0,2,2
0,2016,5314,0,1,1,6,18,0,2,1,0,1
0,2016,5315,0,1,1,4,27,0,1,1,2,1
0,2016,5316,0,1,1,5,35,1,0,0,2,1
0,2016,5317,0,1,1,5,27,0,1,0,0,1
0,2016,5318,0,1,1,6,51,0,1,0,0,2
0,2016,5319,0,1,1,4,56,1,0,0,1,2
0,2016,5320,0,1,1,5,52,0,0,2,1,2
0,2016,5321,0,1,1,3,65,0,0,2,1,2
0,2016,5323,1,2,1,4,38,1,0,0,3,4
0,2016,5324,1,1,1,4,60,1,0,0,2,2
0,2016,5325,0,1,1,8,45,1,0,0,0,8
0,2016,5326,0,1,1,4,32,0,1,0,0,2
0,2016,5327,0,1,1,4,22,1,2,1,0,1
0,2016,5328,1,1,1,6,29,0,1,0,0,3
0,2016,5329,0,1,1,2,63,0,1,0,1,2
0,2016,5330,0,1,1,4,56,0,1,0,1,2
0,2016,5331,0,1,1,8,41,1,0,0,0,1
0,2016,5332,0,1,1,2,83,1,0,2,1,1
0,2016,5335,0,1,0,5,36,0,1,0,1,2
0,2016,5336,0,1,1,3,24,0,1,0,0,1
0,2016,5337,0,1,1,2,59,1,0,0,0,2
0,2016,5338,1,2,1,4,65,1,0,2,2,4
0,2016,5339,0,1,1,7,37,0,1,0,1,1
0,2016,5340,0,2,1,6,18,1,2,1,2,3
0,2016,5341,0,1,1,3,31,1,0,0,0,1
0,2016,5342,0,2,1,5,34,0,1,0,0,1
0,2016,5343,0,1,0,2,57,0,0,0,1,2
0,2016,5344,0,1,0,2,45,0,0,2,0,2
0,2016,5346,0,1,1,1,52,0,0,2,1,2
0,2016,5347,0,1,1,2,33,1,0,0,0,1
0,2016,5348,0,1,1,5,17,1,2,1,2,1
0,2016,5349,0,1,1,6,36,0,1,0,0,2
0,2016,5350,0,1,1,6,34,0,1,0,0,1
0,2016,5351,0,1,0,8,39,0,1,0,2,2
0,2016,5352,0,1,1,8,42,0,1,0,0,1
0,2016,5353,0,2,1,4,35,1,0,0,2,5
0,2016,5354,0,1,1,6,39,1,0,0,0,2
0,2016,5355,1,1,1,12,25,1,2,1,2,2
0,2016,5357,0,1,1,5,42,0,0,3,0,1
0,2016,5358,0,1,1,3,49,0,1,0,2,1
0,2016,5359,0,1,0,1,48,0,0,1,0,1
0,2016,5360,0,1,0,5,54,1,0,0,1,2
0,2016,5361,0,2,1,3,21,0,0,1,1,1
0,2016,5362,1,1,1,4,22,0,1,0,0,1
0,2016,5363,0,1,1,2,59,0,0,0,0,2
0,2016,5364,0,1,1,3,21,0,1,0,0,2
0,2016,5365,0,1,0,2,50,0,0,2,0,2
0,2016,5366,0,1,1,3,64,0,1,0,0,2
0,2016,5368,1,1,1,6,28,0,1,0,0,3
0,2016,5369,1,2,1,4,37,1,0,0,3,7
0,2016,5370,0,1,0,2,42,0,0,2,0,1
0,2016,5371,0,1,0,2,70,1,0,0,1,2
0,2016,5372,1,2,1,3,63,0,0,2,0,2
0,2016,5373,0,1,1,7,45,0,1,0,1,2
0,2016,5374,0,1,1,3,69,1,0,0,0,2
0,2016,5375,0,1,1,2,31,1,0,0,0,2
0,2016,5376,0,1,1,8,41,0,1,0,1,2
0,2016,5377,0,1,1,7,21,0,2,1,2,3
0,2016,5379,0,1,1,1,34,1,0,3,0,2
0,2016,5380,0,1,1,5,56,0,1,0,0,2
0,2016,5381,0,1,1,6,43,1,0,0,2,4
0,2016,5382,0,1,0,2,46,0,0,0,0,1
0,2016,5383,1,2,1,3,27,0,4,1,3,7
0,2016,5384,0,1,0,5,27,1,2,1,1,1
0,2016,5385,0,2,1,3,26,0,1,0,0,2
0,2016,5386,1,2,1,3,24,1,2,1,2,3
0,2016,5387,0,1,1,8,36,0,1,0,0,0
0,2016,5388,0,1,1,5,27,0,1,0,0,2
0,2016,5390,0,1,1,1,51,0,0,1,0,2
0,2016,5391,0,1,1,4,24,1,0,0,0,2
0,2016,5392,0,1,1,7,55,0,1,0,1,1
0,2016,5393,0,1,0,4,37,0,0,2,1,2
0,2016,5394,1,2,1,8,21,1,2,1,2,1
0,2016,5395,0,1,0,5,16,0,2,1,0,3
0,2016,5396,0,1,1,5,36,0,0,2,1,1
0,2016,5397,0,1,1,6,28,0,1,0,0,2
0,2016,5398,0,1,1,2,56,0,0,2,0,2
0,2016,5399,0,2,1,5,30,0,1,0,2,0
0,2016,5401,0,1,1,5,38,1,0,0,0,1
0,2016,5402,0,1,1,3,41,0,3,1,1,1
0,2016,5403,0,1,1,5,63,1,0,0,0,2
0,2016,5404,0,2,1,3,27,0,1,0,0,0
0,2016,5405,0,1,1,5,34,1,0,0,0,2
0,2016,5406,0,1,1,3,56,1,0,3,2,1
0,2016,5407,0,1,1,2,59,0,0,2,0,2
0,2016,5408,0,1,1,7,21,0,2,1,2,3
0,2016,5409,0,1,0,3,27,1,0,0,1,1
0,2016,5410,0,2,1,1,50,1,0,3,1,2
0,2016,5412,0,2,1,3,17,0,2,1,2,2
0,2016,5413,0,1,1,8,17,0,2,1,2,3
0,2016,5414,0,2,0,6,77,0,0,2,0,4
0,2016,5415,0,1,0,6,33,1,0,0,0,2
0,2016,5416,0,1,1,5,64,1,0,0,1,2
0,2016,5417,0,1,1,5,47,1,0,0,1,0
0,2016,5418,0,2,1,5,16,1,2,1,0,1
0,2016,5419,0,2,1,5,22,0,2,1,0,1
0,2016,5420,0,1,1,2,51,0,0,2,2,2
0,2016,5421,1,2,1,9,18,0,2,1,2,1
0,2016,5423,0,1,1,3,27,1,0,0,0,2
0,2016,5424,0,1,1,4,24,0,1,0,0,2
0,2016,5425,0,1,1,4,28,1,0,0,0,1
0,2016,5426,0,1,1,7,44,0,1,0,4,0
0,2016,5427,0,1,1,5,60,0,1,0,1,1
0,2016,5428,0,1,1,8,18,1,2,1,2,1
0,2016,5429,0,2,1,3,29,0,2,1,0,1
0,2016,5430,1,2,1,3,31,0,1,0,2,3
0,2016,5431,0,1,0,5,20,0,2,1,0,1
0,2016,5432,0,2,1,3,25,0,0,1,0,1
0,2016,5434,0,2,1,4,28,0,1,0,0,0
0,2016,5435,0,1,1,5,60,0,1,0,1,3
0,2016,5436,0,1,1,5,17,1,3,1,0,2
0,2016,5437,0,1,1,5,30,0,2,1,0,2
0,2016,5438,0,1,0,2,50,0,0,2,1,1
0,2016,5439,0,1,1,5,20,0,2,1,0,1
0,2016,5440,0,1,1,7,17,1,3,1,0,1
0,2016,5441,0,1,1,4,27,0,1,0,0,2
0,2016,5442,0,1,0,7,18,0,2,1,2,3
0,2016,5443,0,1,1,7,40,0,1,0,2,2
0,2016,5446,0,1,1,1,75,1,0,2,1,2
0,2016,5447,0,1,1,1,67,1,0,2,1,2
0,2016,5448,0,1,1,2,22,0,1,0,0,2
0,2016,5449,1,1,1,3,56,1,0,0,0,2
0,2016,5450,0,1,1,8,19,1,2,1,2,1
0,2016,5451,0,1,0,7,44,1,1,0,1,1
0,2016,5452,0,1,0,6,32,0,1,0,0,1
0,2016,5453,0,1,1,3,53,0,0,2,1,1
0,2016,5454,0,2,1,6,33,0,1,0,0,2
0,2016,5455,0,1,1,3,35,0,0,1,0,2
0,2016,5457,0,1,1,5,31,0,1,0,0,1
0,2016,5458,0,1,1,6,23,0,2,1,2,2
0,2016,5459,0,1,1,6,20,1,2,1,0,1
0,2016,5460,0,1,1,1,61,1,0,1,0,1
0,2016,5461,0,2,1,3,27,0,1,0,0,2
0,2016,5462,1,2,1,6,21,0,2,1,2,3
0,2016,5463,0,1,1,2,23,0,0,1,0,1
0,2016,5464,0,2,1,2,17,0,4,1,0,1
0,2016,5465,0,1,0,4,23,0,1,0,0,2
0,2016,5466,0,1,1,5,33,1,0,0,0,2
0,2016,5468,0,1,1,3,31,0,0,0,0,5
0,2016,5469,0,1,1,3,24,1,0,0,0,2
0,2016,5470,0,1,1,2,25,0,1,0,0,1
0,2016,5471,0,1,1,6,45,0,1,0,0,2
0,2016,5472,0,1,1,4,42,0,0,2,0,1
0,2016,5473,0,2,1,2,18,0,3,1,2,2
0,2016,5474,0,1,0,3,42,0,0,3,0,1
0,2016,5475,0,1,1,5,37,1,0,0,2,0
0,2016,5476,1,1,1,5,41,0,1,0,0,2
0,2016,5477,0,1,1,8,17,1,3,1,2,3
0,2016,5479,0,1,1,3,55,0,1,0,0,2
0,2016,5480,0,2,1,8,18,0,5,1,0,5
0,2016,5481,1,1,1,7,42,0,1,0,2,2
0,2016,5482,0,1,0,6,42,1,0,0,0,1
0,2016,5483,0,1,1,7,40,1,0,0,0,4
0,2016,5484,0,1,0,4,35,0,0,0,0,1
0,2016,5485,0,1,1,4,32,1,0,0,0,4
0,2016,5486,0,2,1,5,16,0,4,1,2,3
0,2016,5487,0,2,1,6,70,0,3,2,1,0
0,2016,5488,0,1,0,3,20,0,2,1,0,1
0,2016,5490,0,1,0,3,43,0,0,3,1,2
0,2016,5491,0,1,0,3,81,1,0,0,1,4
0,2016,5492,0,1,1,6,66,1,0,0,1,2
0,2016,5493,0,1,1,1,57,1,0,2,0,1
0,2016,5494,0,1,1,7,42,1,0,0,2,0
0,2016,5495,0,1,1,3,35,0,1,0,0,1
0,2016,5496,0,1,1,4,27,0,1,0,0,2
0,2016,5497,0,1,1,6,54,1,0,0,1,2
0,2016,5498,0,1,1,4,67,0,1,0,1,2
0,2016,5499,0,1,1,2,41,1,0,3,0,2
0,2016,5501,0,1,1,4,33,1,0,0,0,2
0,2016,5502,0,1,1,4,27,1,0,0,0,1
0,2016,5503,0,1,0,6,37,0,1,0,0,2
0,2016,5504,1,2,1,6,30,1,0,0,0,2
0,2016,5505,0,1,1,6,46,0,0,2,0,1
0,2016,5506,0,1,1,3,79,0,1,0,1,2
0,2016,5507,0,1,0,2,55,0,1,0,1,2
0,2016,5508,0,1,0,4,28,0,1,0,1,2
0,2016,5509,0,1,1,6,41,0,1,0,0,2
0,2016,5510,0,1,1,3,83,1,0,0,0,2
0,2016,5512,0,1,1,5,31,0,1,0,0,1
0,2016,5513,0,1,0,4,79,0,0,2,1,2
0,2016,5514,0,1,1,3,74,1,0,0,0,3
0,2016,5515,1,2,1,6,43,0,0,3,2,0
0,2016,5516,0,1,1,3,24,0,2,3,0,1
0,2016,5517,0,1,1,5,30,0,4,1,2,2
0,2016,5518,0,2,1,7,18,0,5,1,0,1
0,2016,5519,0,1,1,6,25,0,3,1,0,0
0,2016,5520,1,1,1,3,25,0,1,0,0,2
0,2016,5521,0,1,1,6,61,0,1,0,0,2
0,2016,5523,0,1,1,6,55,0,1,0,0,2
0,2016,5524,0,1,1,5,39,1,0,0,0,2
0,2016,5525,0,1,1,5,36,0,1,0,0,0
0,2016,5526,0,2,0,6,28,0,1,0,0,1
0,2016,5527,0,2,1,3,29,0,1,0,0,1
0,2016,5528,0,1,1,6,42,1,0,0,2,2
0,2016,5529,0,1,1,3,27,1,0,0,0,2
0,2016,5530,0,1,1,4,32,0,1,0,0,1
0,2016,5531,0,1,1,5,56,1,0,0,0,1
0,2016,5532,0,1,0,4,33,0,1,0,0,1
0,2016,5534,0,1,1,4,28,1,0,0,1,4
0,2016,5535,0,1,1,3,22,1,4,1,4,1
0,2016,5536,0,1,1,6,35,0,2,3,0,1
0,2016,5537,1,1,1,7,56,1,0,0,2,2
0,2016,5538,0,2,1,4,47,0,0,2,2,3
0,2016,5539,0,1,0,2,40,0,0,3,0,4
0,2016,5540,0,1,1,5,30,0,0,0,0,2
0,2016,5541,0,1,1,7,57,1,0,0,1,1
0,2016,5542,0,1,1,5,19,0,2,1,2,1
0,2016,5543,0,1,1,3,32,0,1,0,0,1
0,2016,5545,0,1,1,4,29,0,1,0,0,2
0,2016,5546,0,1,1,3,56,0,0,2,1,1
0,2016,5547,0,1,1,8,37,0,0,2,0,2
0,2016,5548,0,1,1,4,33,1,1,0,0,2
0,2016,5549,1,1,1,6,18,0,2,1,2,1
0,2016,5550,1,2,1,6,55,0,1,0,0,4
0,2016,5551,0,2,1,8,23,0,2,1,2,1
0,2016,5552,0,1,1,5,30,0,1,0,2,2
0,2016,5553,0,1,1,4,33,0,1,0,1,2
0,2016,5554,1,2,1,6,29,1,2,1,0,1
0,2016,5558,1,1,1,3,50,1,0,0,0,2
0,2016,5559,0,1,1,6,37,0,1,0,0,1
0,2016,5560,0,1,1,1,36,1,0,3,1,4
0,2016,5561,0,1,1,6,45,1,0,0,0,1
0,2016,5562,0,1,1,6,49,1,0,0,0,2
0,2016,5563,0,2,1,7,24,0,5,1,0,1
0,2016,5564,0,1,1,3,22,0,1,0,2,2
0,2016,5565,0,1,0,2,71,1,0,0,1,3
0,2016,5566,0,1,1,3,50,0,1,0,0,2
0,2016,5567,0,1,0,6,23,0,2,1,0,1
0,2016,5569,0,1,1,6,41,0,1,0,0,2
0,2016,5570,0,1,0,3,47,0,1,0,1,2
0,2016,5571,0,1,1,7,59,0,1,0,0,2
0,2016,5572,0,1,1,4,49,0,1,0,2,2
0,2016,5573,0,2,1,2,22,0,2,1,2,3
0,2016,5574,0,1,1,3,59,0,0,3,0,2
0,2016,5575,0,1,1,8,19,0,2,1,2,2
0,2016,5576,0,1,1,3,44,1,0,3,0,9
0,2016,5577,0,1,1,3,24,0,1,0,0,1
0,2016,5578,0,1,0,5,17,1,2,1,0,1
0,2016,5580,0,2,1,4,19,0,2,1,2,3
0,2016,5581,0,2,1,7,18,1,5,1,0,1
0,2016,5582,1,2,1,3,27,0,1,0,3,2
0,2016,5583,0,1,1,5,53,1,0,0,0,2
0,2016,5584,0,1,1,11,20,1,2,1,2,2
0,2016,5585,0,1,1,1,42,1,0,1,1,2
0,2016,5586,0,2,1,3,18,0,1,3,2,1
